protocol,tracker,comparison_mode,method,available,appearance_threshold,eligible_source_tracklets,accepted_total,accepted_known,accepted_unknown,all_accepted_coverage,known_link_error_rate,known_link_precision,reference_ours_coverage,reference_ours_error,selection_scope
official_detector,deepocsort,nearest_ours_coverage,geometry_reid_hungarian,True,0.15,3401,736,54,682,0.21640693913554837,0.18518518518518517,0.8148148148148148,0.2167009703028521,0.3225806451612903,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,deepocsort,max_coverage_at_or_below_ours_error,geometry_reid_hungarian,True,0.2,3401,821,62,759,0.24139958835636577,0.25806451612903225,0.7419354838709677,0.2167009703028521,0.3225806451612903,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,fixed_threshold_0.30,com3d_reciprocal_guard,True,0.3,5786,2049,283,1766,0.3541306602143104,0.38869257950530034,0.6113074204946997,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,nearest_ours_coverage,com3d_reciprocal_guard,True,0.3,5786,2049,283,1766,0.3541306602143104,0.38869257950530034,0.6113074204946997,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,max_coverage_at_or_below_ours_error,com3d_reciprocal_guard,True,0.3,5786,2049,283,1766,0.3541306602143104,0.38869257950530034,0.6113074204946997,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,fixed_threshold_0.30,controlled_cost_reciprocal,True,0.3,5786,2255,301,1954,0.3897338403041825,0.31561461794019935,0.6843853820598007,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,nearest_ours_coverage,controlled_cost_reciprocal,True,0.15,5786,2069,261,1808,0.35758727964051157,0.22988505747126436,0.7701149425287356,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,max_coverage_at_or_below_ours_error,controlled_cost_reciprocal,True,0.3,5786,2255,301,1954,0.3897338403041825,0.31561461794019935,0.6843853820598007,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,fixed_threshold_0.30,geometry_reid_greedy_guard,True,0.3,5786,2671,341,2330,0.46163152436916693,0.3519061583577713,0.6480938416422287,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,nearest_ours_coverage,geometry_reid_greedy_guard,True,0.1,5786,2167,245,1922,0.3745247148288973,0.15510204081632653,0.8448979591836735,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,max_coverage_at_or_below_ours_error,geometry_reid_greedy_guard,True,0.3,5786,2671,341,2330,0.46163152436916693,0.3519061583577713,0.6480938416422287,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,fixed_threshold_0.30,geometry_reid_hungarian,True,0.3,5786,2624,326,2298,0.4535084687175942,0.3343558282208589,0.6656441717791411,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,nearest_ours_coverage,geometry_reid_hungarian,True,0.1,5786,2111,237,1874,0.3648461804355341,0.16033755274261605,0.8396624472573839,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
official_detector,ocsort,max_coverage_at_or_below_ours_error,geometry_reid_hungarian,True,0.3,5786,2624,326,2298,0.4535084687175942,0.3343558282208589,0.6656441717791411,0.3541306602143104,0.38869257950530034,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,fixed_threshold_0.30,com3d_reciprocal_guard,True,0.3,12242,4481,572,3909,0.3660349616075805,0.4458041958041958,0.5541958041958042,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,nearest_ours_coverage,com3d_reciprocal_guard,True,0.3,12242,4481,572,3909,0.3660349616075805,0.4458041958041958,0.5541958041958042,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,max_coverage_at_or_below_ours_error,com3d_reciprocal_guard,True,0.3,12242,4481,572,3909,0.3660349616075805,0.4458041958041958,0.5541958041958042,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,fixed_threshold_0.30,controlled_cost_reciprocal,True,0.3,12242,4876,650,4226,0.39830093122038884,0.4323076923076923,0.5676923076923077,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,nearest_ours_coverage,controlled_cost_reciprocal,True,0.15,12242,4486,609,3877,0.3664433916026793,0.4088669950738916,0.5911330049261084,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,max_coverage_at_or_below_ours_error,controlled_cost_reciprocal,True,0.3,12242,4876,650,4226,0.39830093122038884,0.4323076923076923,0.5676923076923077,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
