experiment_id,timestamp,dataset,split,detector,tracker,modules,seed,image_size,conf_threshold,nms_threshold,AP50,AP50_95,AP_small,Recall_small,OBB_mAP,angle_error,state_NLL,calibration_error,HOTA,DetA,AssA,IDF1,MOTA,IDSW,Frag,FPS,latency_ms,gpu_memory,Params,FLOPs,config_path,checkpoint_path,git_commit,status,notes
b2_minimal_mmot_two_frame_smoke_seed42,2026-09-21T10:31:25.781932+00:00,MMOT,test_pipeline_smoke_only,B2 minimal shared encoder,B2 embedding interface (no benchmark tracker),shared_encoder+deterministic_obb_head+identity_head,42,256,,,,,,,,,,,,,,,,,,67.76189811751438,14.757555909454823,0,66279,,configs/e2e/b2_minimal_smoke.yaml,,1cddcf56ce3f6ea622cbd10cea9968656663ce06,smoke_pass,infrastructure smoke only; not a scientific baseline result
