bootstrap_ci95_lower,bootstrap_ci95_upper,bootstrap_repeats,bootstrap_seed,improved,max_delta,mean_delta,median_delta,method,metric,min_delta,scope,sequence_count,tracker,unchanged,worsened
0.5484618417820619,2.6765648529224566,10000,20260914,7,4.88897131011251,1.5384464452344686,0.5078566667424038,geometry_reid_hungarian,AssA,-0.14342337810143135,legacy12,12,bytetrack,3,2
0.2535537250257474,1.222575876554923,10000,20260914,7,2.714956373586727,0.6958994131282555,0.3276017204211108,geometry_reid_hungarian,HOTA,-0.04350711640511662,legacy12,12,bytetrack,3,2
0.769058598994123,2.837063370132207,10000,20260914,8,6.157150528011453,1.7105709522620154,1.231587073863377,geometry_reid_hungarian,IDF1,0.0,legacy12,12,bytetrack,4,0
-46.33541666666667,-9.75,10000,20260914,8,0.0,-25.5,-14.0,geometry_reid_hungarian,IDSW,-119.0,legacy12,12,bytetrack,4,0
-0.01698187736574397,0.091926126722079,10000,20260914,1,0.367704506888316,0.024981416452111677,0.0,aflink_official,AssA,-0.06792750946297588,legacy12,12,deepocsort,10,1
-0.0077741730866556225,0.03980374311281665,10000,20260914,1,0.1592149724512666,0.010676523342053676,0.0,aflink_official,HOTA,-0.03109669234662249,legacy12,12,deepocsort,10,1
0.0,0.11455628532152318,10000,20260914,1,0.4582251412860927,0.03818542844050773,0.0,aflink_official,IDF1,0.0,legacy12,12,deepocsort,11,0
-0.25,0.0,10000,20260914,1,0.0,-0.08333333333333333,0.0,aflink_official,IDSW,-1.0,legacy12,12,deepocsort,11,0
0.010633528160472645,1.3190241785154342,10000,20260914,6,3.714934682109888,0.5623534443033801,0.013503971888475519,com3d_reciprocal_guard,AssA,-0.12975055816893644,legacy12,12,deepocsort,3,3
0.005506719991004753,0.5589962274012104,10000,20260914,6,1.526527097526273,0.2406918456560231,0.005905006394151258,com3d_reciprocal_guard,HOTA,-0.05780397558351069,legacy12,12,deepocsort,3,3
0.04278162684011851,1.533040130724003,10000,20260914,5,4.504504504504503,0.6597211402367211,0.0,com3d_reciprocal_guard,IDF1,-0.15342652574156546,legacy12,12,deepocsort,4,3
-8.085416666666665,-1.75,10000,20260914,7,0.0,-4.666666666666667,-3.0,com3d_reciprocal_guard,IDSW,-19.0,legacy12,12,deepocsort,5,0
-0.04225087243811964,1.4606859331941509,10000,20260914,5,4.423486924491623,0.5744269682119153,0.0,geometry_greedy,AssA,-0.25252227089755763,legacy12,12,deepocsort,3,4
-0.016198283088273036,0.6087434056358241,10000,20260914,5,1.804107901987468,0.24449904229481026,0.0,geometry_greedy,HOTA,-0.10840529884298178,legacy12,12,deepocsort,3,4
-0.0003005159344626237,1.7058099792428831,10000,20260914,5,5.4054054054054035,0.6820786186873047,0.0,geometry_greedy,IDF1,-0.24612355402413044,legacy12,12,deepocsort,4,3
-8.416666666666666,-1.9166666666666667,10000,20260914,7,0.0,-4.916666666666667,-3.0,geometry_greedy,IDSW,-20.0,legacy12,12,deepocsort,5,0
