bootstrap_ci95_lower,bootstrap_ci95_upper,bootstrap_repeats,bootstrap_seed,improved,max_delta,mean_delta,median_delta,method,metric,min_delta,scope,sequence_count,tracker,unchanged,worsened
0.6031004383579973,1.4363657965980579,10000,20260914,43,6.611433500137082,0.9860459946687683,0.5108599051292435,geometry_greedy,HOTA,-0.76620324762807,all_sequences,50,ocsort,2,5
1.8177214973993585,3.166061409181168,10000,20260914,45,11.267605633802818,2.4433144945062772,1.7156930315477998,geometry_greedy,IDF1,-0.8938547486033457,all_sequences,50,ocsort,3,2
-51.84,-29.41950000000001,10000,20260914,47,0.0,-39.94,-23.5,geometry_greedy,IDSW,-152.0,all_sequences,50,ocsort,3,0
2.0820628401424797,4.077940072978131,10000,20260914,45,14.324921598988233,3.0147785862973273,1.626811649644372,geometry_reid_hungarian,AssA,-1.0427664804680035,all_sequences,50,ocsort,2,3
0.9411410277304372,1.8051899600823846,10000,20260914,45,6.498766787361163,1.3410365664510884,0.9158083204785581,geometry_reid_hungarian,HOTA,-0.43721425295396443,all_sequences,50,ocsort,2,3
2.481186619222729,4.008907696375988,10000,20260914,46,10.328638497652582,3.221531962247907,2.5978766557134314,geometry_reid_hungarian,IDF1,-0.6703910614525128,all_sequences,50,ocsort,3,1
-66.74149999999999,-37.6195,10000,20260914,47,0.0,-51.44,-32.5,geometry_reid_hungarian,IDSW,-201.0,all_sequences,50,ocsort,3,0
-0.008485924006430386,0.6157893330438537,10000,20260914,9,5.075812015878803,0.2564543461027229,0.0,aflink_official,AssA,-1.0054502592759462,confirmation38,36,bytetrack,24,3
-0.004029262762300133,0.3041889973092477,10000,20260914,9,2.3877544726711335,0.12880236918270052,0.0,aflink_official,HOTA,-0.5431884183085032,confirmation38,36,bytetrack,24,3
0.06971935908128472,0.6461035730336554,10000,20260914,10,4.370137394471115,0.32037786957140846,0.0,aflink_official,IDF1,-0.38888253459911226,confirmation38,36,bytetrack,24,2
-1.3611111111111112,-0.3055555555555556,10000,20260914,9,0.0,-0.7777777777777778,0.0,aflink_official,IDSW,-7.0,confirmation38,36,bytetrack,27,0
1.1613661298969418,2.362431428914218,10000,20260914,37,9.168542942105454,1.7094802722935896,1.2655545064932028,com3d_reciprocal_guard,AssA,-1.8898516242993253,confirmation38,38,bytetrack,0,1
0.7080822647526619,1.4272417549005478,10000,20260914,37,4.266077495604989,1.0506252425355922,0.6534792976734272,com3d_reciprocal_guard,HOTA,-1.0215666452463523,confirmation38,38,bytetrack,0,1
1.845746044483888,2.986834918031362,10000,20260914,38,8.37609667273631,2.3846344673400504,1.8451010694354553,com3d_reciprocal_guard,IDF1,0.28804608737397075,confirmation38,38,bytetrack,0,0
-80.55328947368422,-36.39407894736843,10000,20260914,38,-1.0,-56.5,-35.0,com3d_reciprocal_guard,IDSW,-303.0,confirmation38,38,bytetrack,0,0
1.7080273556449992,3.3253753580917063,10000,20260914,36,9.91898512103635,2.4713978782948876,1.6293581956615615,geometry_greedy,AssA,-1.2187475978101219,confirmation38,38,bytetrack,0,2
1.0140723559855014,2.157850426755076,10000,20260914,36,7.99402276100186,1.5450079863877229,0.9829763800676368,geometry_greedy,HOTA,-0.6522042289206098,confirmation38,38,bytetrack,0,2
2.937422826453823,5.080076159710304,10000,20260914,38,17.8494623655914,3.935331111123571,3.263807828895324,geometry_greedy,IDF1,0.4801920768307326,confirmation38,38,bytetrack,0,0
-147.81842105263158,-66.15789473684211,10000,20260914,38,-1.0,-104.23684210526316,-58.5,geometry_greedy,IDSW,-451.0,confirmation38,38,bytetrack,0,0
1.751344445292679,3.1284492925948038,10000,20260914,37,9.873087674426621,2.3968229376903922,1.847453291727498,geometry_reid_hungarian,AssA,-0.1403832566391472,confirmation38,38,bytetrack,0,1
1.0506098351093882,1.9541469295601994,10000,20260914,37,4.814059099531919,1.4831486821083106,1.0325462410956305,geometry_reid_hungarian,HOTA,-0.07138685250959043,confirmation38,38,bytetrack,0,1
2.9198069123379566,4.454619566762021,10000,20260914,38,9.67741935483871,3.6652314552052765,3.252830166207133,geometry_reid_hungarian,IDF1,0.8908685968819583,confirmation38,38,bytetrack,0,0
-114.05394736842105,-52.683552631578955,10000,20260914,38,-1.0,-80.94736842105263,-50.5,geometry_reid_hungarian,IDSW,-410.0,confirmation38,38,bytetrack,0,0
0.20836262877948042,0.9955371146922279,10000,20260914,12,4.925904889760915,0.5670576958411614,0.0,aflink_official,AssA,-0.40486133511832634,confirmation38,35,deepocsort,19,4
0.11085662674641075,0.533903141650046,10000,20260914,12,2.529652409345289,0.3047273331351217,0.0,aflink_official,HOTA,-0.21077525163019573,confirmation38,35,deepocsort,19,4
0.2551887031928146,0.9854303647068969,10000,20260914,14,4.8966267682263265,0.5844716700506423,0.0,aflink_official,IDF1,-0.25621615326384983,confirmation38,35,deepocsort,20,1
-1.8285714285714285,-0.42857142857142855,10000,20260914,14,0.0,-1.0,0.0,aflink_official,IDSW,-12.0,confirmation38,35,deepocsort,21,0
1.3271816654879172,4.177671144448291,10000,20260914,30,26.834052421150474,2.4869104148150485,1.523833088002867,com3d_reciprocal_guard,AssA,-1.881739214179973,confirmation38,38,deepocsort,3,5
0.6590604817390735,2.2390094975662893,10000,20260914,30,15.395071972135455,1.282636806203265,0.7843991860876756,com3d_reciprocal_guard,HOTA,-1.010559127445319,confirmation38,38,deepocsort,3,5
1.365438680851277,3.572783114263702,10000,20260914,31,20.240963855421697,2.2911820760827237,1.3190141436732503,com3d_reciprocal_guard,IDF1,-0.7074363721778525,confirmation38,38,deepocsort,4,3
-17.157894736842106,-8.026315789473685,10000,20260914,34,0.0,-12.263157894736842,-6.5,com3d_reciprocal_guard,IDSW,-67.0,confirmation38,38,deepocsort,4,0
1.192257026991872,4.165204163318452,10000,20260914,29,26.834052421150474,2.4284841042735814,1.522743572623277,geometry_greedy,AssA,-3.6779475205831176,confirmation38,38,deepocsort,3,6
0.5841369336864727,2.237097895751697,10000,20260914,29,15.395071972135455,1.247977929842464,0.8132761056365752,geometry_greedy,HOTA,-1.982644382063583,confirmation38,38,deepocsort,3,6
1.3254160899370369,3.59195279484642,10000,20260914,30,20.240963855421697,2.2852889112577834,1.6881780443055874,geometry_greedy,IDF1,-2.2383728963439893,confirmation38,38,deepocsort,4,4
-20.395394736842107,-8.894078947368431,10000,20260914,34,0.0,-14.131578947368421,-6.0,geometry_greedy,IDSW,-85.0,confirmation38,38,deepocsort,4,0
1.7659770526910583,4.613378936453694,10000,20260914,33,26.834052421150474,2.9355707173303913,2.1901764225099214,geometry_reid_hungarian,AssA,-2.8358078446003674,confirmation38,38,deepocsort,3,2
0.8752780156884964,2.4520961987898993,10000,20260914,33,15.395071972135455,1.5114473120815868,1.056422139621116,geometry_reid_hungarian,HOTA,-1.519028849938266,confirmation38,38,deepocsort,3,2
1.7294059294005037,3.9269559627205206,10000,20260914,32,20.240963855421697,2.660718517119653,2.1313493356504125,geometry_reid_hungarian,IDF1,-1.6746345372647653,confirmation38,38,deepocsort,4,2
-24.94736842105263,-10.263157894736842,10000,20260914,35,0.0,-16.973684210526315,-7.0,geometry_reid_hungarian,IDSW,-101.0,confirmation38,38,deepocsort,3,0
0.07252444750499187,1.5767824219803963,10000,20260914,8,13.257972714057424,0.6779747170506178,0.0,aflink_official,AssA,-1.6599174537239065,confirmation38,35,ocsort,26,1
0.045935407729079364,0.7039514677449854,10000,20260914,8,6.033628815250083,0.3015177013544575,0.0,aflink_official,HOTA,-0.4899099841456902,confirmation38,35,ocsort,26,1
0.09028955858884251,1.0650088885785003,10000,20260914,8,8.66197183098592,0.47902017918470613,0.0,aflink_official,IDF1,-0.6189213085764749,confirmation38,35,ocsort,26,1
