AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
88.48991232252229,71.76975956855705,338,151,5,79.6197043988195,87.03942282916775,3,75.81120943952803,1696,confirmation38,0,regr_t_reliable_motion_min5,1847,data37-12,ocsort,2034,True
88.48991232252229,71.76975956855705,338,151,5,79.6197043988195,87.03942282916775,3,75.81120943952803,1696,confirmation38,0,regr_temporal_risk_05,1847,data37-12,ocsort,2034,True
88.49413945736589,71.76975956855705,338,151,5,79.62163486800134,87.03942282916775,3,75.81120943952803,1696,confirmation38,0,regr_v1,1847,data37-12,ocsort,2034,True
40.31466076221084,45.53379011993612,2073,457,382,41.64322140039036,45.143095884687696,597,44.11081322609473,3522,confirmation38,0,geometry_reid_greedy_guard,3979,data37-2,bytetrack,5595,True
40.18260882792482,45.60352231782517,2073,457,382,41.57822435071763,44.286609567578864,652,43.1277926720286,3522,confirmation38,0,no_refinement,3979,data37-2,bytetrack,5595,True
40.24166132635299,45.48149961411275,2073,457,382,41.5860945113551,45.414664716941715,585,44.32529043789097,3522,confirmation38,0,regr_t_reliable_motion_min5,3979,data37-2,bytetrack,5595,True
40.242048258315606,45.48149961411275,2073,457,382,41.58717187808777,45.414664716941715,585,44.32529043789097,3522,confirmation38,0,regr_temporal_risk_05,3979,data37-2,bytetrack,5595,True
39.72647151655042,45.60352231782517,2073,457,382,41.342504717684676,43.82703154376436,624,43.628239499553175,3522,confirmation38,0,regr_v1,3979,data37-2,bytetrack,5595,True
69.32707586576754,58.56163377068001,1360,261,114,62.7244552080777,75.98850460806659,38,70.3485254691689,4235,confirmation38,0,geometry_reid_greedy_guard,4496,data37-2,deepocsort,5595,True
68.63403600377784,58.56312949300055,1360,261,114,62.397873114222236,75.13626003369339,48,70.1697944593387,4235,confirmation38,0,no_refinement,4496,data37-2,deepocsort,5595,True
69.3846948573524,58.56163377068001,1360,261,114,62.75209468349544,75.98850460806659,37,70.36639857015192,4235,confirmation38,0,regr_t_reliable_motion_min5,4496,data37-2,deepocsort,5595,True
69.3846948573524,58.56163377068001,1360,261,114,62.75209468349544,75.98850460806659,37,70.36639857015192,4235,confirmation38,0,regr_temporal_risk_05,4496,data37-2,deepocsort,5595,True
69.39453645691594,58.60986771915846,1360,261,114,62.78228879242283,75.9290456842731,41,70.29490616621985,4235,confirmation38,0,regr_v1,4496,data37-2,deepocsort,5595,True
55.47601313463194,38.47531720487049,2893,270,296,45.302337137085566,48.16155013423602,220,39.535299374441465,2702,confirmation38,0,geometry_reid_greedy_guard,2972,data37-2,ocsort,5595,True
54.68268579593219,38.45633177740261,2893,270,296,44.93120693717279,46.94758958795377,278,38.498659517426276,2702,confirmation38,0,no_refinement,2972,data37-2,ocsort,5595,True
55.4979491228385,38.477966571860414,2893,270,296,45.313641620146434,48.13820473911521,217,39.58891867739053,2702,confirmation38,0,regr_t_reliable_motion_min5,2972,data37-2,ocsort,5595,True
55.4979491228385,38.477966571860414,2893,270,296,45.313641620146434,48.13820473911521,217,39.58891867739053,2702,confirmation38,0,regr_temporal_risk_05,2972,data37-2,ocsort,5595,True
55.10575391833409,38.45633177740261,2893,270,296,45.123549501146876,47.39115209524921,256,38.89186773905273,2702,confirmation38,0,regr_v1,2972,data37-2,ocsort,5595,True
71.52378222567789,28.359725536637214,422,11,9,44.90964714153967,48.24462061155153,8,31.839258114374037,225,confirmation38,0,geometry_reid_greedy_guard,236,data39-1,bytetrack,647,True
71.06105959329136,28.381357301769654,422,11,9,44.77285542978205,47.33861834654587,14,30.911901081916536,225,confirmation38,0,no_refinement,236,data39-1,bytetrack,647,True
71.52378222567789,28.359725536637214,422,11,9,44.90964714153967,48.24462061155153,8,31.839258114374037,225,confirmation38,0,regr_t_reliable_motion_min5,236,data39-1,bytetrack,647,True
71.52378222567789,28.359725536637214,422,11,9,44.90964714153967,48.24462061155153,8,31.839258114374037,225,confirmation38,0,regr_temporal_risk_05,236,data39-1,bytetrack,647,True
