method,model,base_model,ablation,proposed_module,model_patches,is_proposed,implementation_status,detector_family,architecture_group,model_version,yolo_version,is_yolo,model_scale,name_size_tag,param_size_group,size_group,dataset,protocol_data_yaml,protocol_imgsz,protocol_epochs,protocol_batch,protocol_deterministic,protocol_match,protocol_mismatch_reason,seed,status,run_dir,results_csv,best_weight,best_epoch,best_AP,best_AP50,best_AP75,best_APsmall,best_precision,best_recall,best_F1,final_epoch,final_AP,final_AP50,final_AP75,final_APsmall,final_precision,final_recall,final_F1,ROC-AUC,latency_ms,FPS,Params,GFLOPs
YOLOv12s,yolo12s.pt,yolo12s.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_023313_yolo12s_visdrone_fresh_fresh_20260519_131739_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_023313_yolo12s_visdrone_fresh_fresh_20260519_131739_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_023313_yolo12s_visdrone_fresh_fresh_20260519_131739_seed42/ultralytics/weights/best.pt,53.0,0.33282,0.53785,,,0.63224,0.52557,0.5739912020106926,100.0,0.31167,0.51136,,,0.62025,0.51451,0.5624534306813775,0.8895311706201898,,,9257006,21.5
YOLOv12n,yolo12n.pt,yolo12n.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,nano,nano,nano,nano,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_034819_yolo12n_visdrone_fresh_fresh_20260519_131739_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_034819_yolo12n_visdrone_fresh_fresh_20260519_131739_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_034819_yolo12n_visdrone_fresh_fresh_20260519_131739_seed2026/ultralytics/weights/best.pt,74.0,0.29612,0.48934,,,0.59594,0.4807,0.5321525449546738,100.0,0.29,0.48129,,,0.5873,0.48159,0.529217799773597,0.8763672907680065,,,2569998,6.5
YOLOv12s,yolo12s.pt,yolo12s.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_072514_yolo12s_visdrone_fresh_fresh_20260519_131739_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_072514_yolo12s_visdrone_fresh_fresh_20260519_131739_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_072514_yolo12s_visdrone_fresh_fresh_20260519_131739_seed123/ultralytics/weights/best.pt,46.0,0.3322,0.53852,,,0.63114,0.52448,0.5728878129488932,100.0,0.31176,0.5095,,,0.61272,0.51764,0.5611811826320818,0.8880660752878985,,,9257006,21.5
YOLOv12s,yolo12s.pt,yolo12s.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_080731_yolo12s_visdrone_fresh_fresh_20260519_131739_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_080731_yolo12s_visdrone_fresh_fresh_20260519_131739_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_080731_yolo12s_visdrone_fresh_fresh_20260519_131739_seed2026/ultralytics/weights/best.pt,60.0,0.33153,0.53934,,,0.63895,0.5303,0.5795769681419713,100.0,0.31341,0.513,,,0.62606,0.51357,0.5642631980555092,0.8905663935717305,,,9257006,21.5
YOLOv26n,yolo26n.pt,yolo26n.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,nano,nano,nano,nano,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_130031_yolo26n_visdrone_fresh_fresh_20260519_131739_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_130031_yolo26n_visdrone_fresh_fresh_20260519_131739_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_130031_yolo26n_visdrone_fresh_fresh_20260519_131739_seed42/ultralytics/weights/best.pt,71.0,0.28402,0.46761,,,0.57641,0.46592,0.5153088699356251,100.0,0.28046,0.46323,,,0.56612,0.46837,0.5126267521194019,0.882548411659865,,,2507700,5.8
YOLOv26n,yolo26n.pt,yolo26n.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,nano,nano,nano,nano,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_133953_yolo26n_visdrone_fresh_fresh_20260519_131739_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_133953_yolo26n_visdrone_fresh_fresh_20260519_131739_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_133953_yolo26n_visdrone_fresh_fresh_20260519_131739_seed123/ultralytics/weights/best.pt,86.0,0.28352,0.46715,,,0.57291,0.46183,0.5114077455206139,100.0,0.28083,0.4642,,,0.57001,0.46831,0.5141794111641882,0.8833479694636255,,,2507700,5.8
YOLOv26n,yolo26n.pt,yolo26n.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,nano,nano,nano,nano,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_160330_yolo26n_visdrone_fresh_fresh_20260519_131739_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_160330_yolo26n_visdrone_fresh_fresh_20260519_131739_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_160330_yolo26n_visdrone_fresh_fresh_20260519_131739_seed2026/ultralytics/weights/best.pt,72.0,0.28396,0.46554,,,0.58481,0.45976,0.5147998613783662,100.0,0.2814,0.4647,,,0.56966,0.46518,0.5121457206911214,0.87145357868767,,,2507700,5.8
YOLOv26s,yolo26s.pt,yolo26s.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_164311_yolo26s_visdrone_fresh_fresh_20260519_131739_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_164311_yolo26s_visdrone_fresh_fresh_20260519_131739_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_164311_yolo26s_visdrone_fresh_fresh_20260519_131739_seed42/ultralytics/weights/best.pt,41.0,0.32172,0.52124,,,0.5985,0.50802,0.5495607309402452,100.0,0.30498,0.49869,,,0.6082,0.50102,0.5494317881033519,0.8946561362487155,,,9955604,22.5
YOLOv26s,yolo26s.pt,yolo26s.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_190540_yolo26s_visdrone_fresh_fresh_20260519_131739_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_190540_yolo26s_visdrone_fresh_fresh_20260519_131739_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_190540_yolo26s_visdrone_fresh_fresh_20260519_131739_seed123/ultralytics/weights/best.pt,41.0,0.32435,0.5258,,,0.61183,0.51719,0.5605434052541142,100.0,0.30737,0.50025,,,0.62242,0.49944,0.5541893726489937,0.8958118089247332,,,9955604,22.5
YOLOv26s,yolo26s.pt,yolo26s.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_202344_yolo26s_visdrone_fresh_fresh_20260519_131739_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_202344_yolo26s_visdrone_fresh_fresh_20260519_131739_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260521_202344_yolo26s_visdrone_fresh_fresh_20260519_131739_seed2026/ultralytics/weights/best.pt,41.0,0.32264,0.52177,,,0.60807,0.51084,0.5552304989677453,100.0,0.30857,0.50389,,,0.62659,0.50119,0.5569182679245952,0.892334553978106,,,9955604,22.5
YOLOv10m,yolov10m.pt,yolov10m.pt,,,,false,implemented,YOLO,yolo,v10,v10,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260522_074559_yolov10m_visdrone_fresh_fresh_20260519_131739_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260522_074559_yolov10m_visdrone_fresh_fresh_20260519_131739_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260522_074559_yolov10m_visdrone_fresh_fresh_20260519_131739_seed42/ultralytics/weights/best.pt,45.0,0.35168,0.56422,,,0.63702,0.55697,0.5943115593932947,100.0,0.33285,0.53824,,,0.64522,0.53737,0.5863771406827387,0.8973645128254137,,,16495708,64.0
YOLOv10m,yolov10m.pt,yolov10m.pt,,,,false,implemented,YOLO,yolo,v10,v10,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260522_130648_yolov10m_visdrone_fresh_fresh_20260519_131739_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260522_130648_yolov10m_visdrone_fresh_fresh_20260519_131739_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739/20260522_130648_yolov10m_visdrone_fresh_fresh_20260519_131739_seed2026/ultralytics/weights/best.pt,50.0,0.35557,0.56957,,,0.64893,0.55695,0.5994320554284008,100.0,0.33818,0.54674,,,0.65808,0.5413,0.5940047424502659,0.9039199416128154,,,16495708,64.0
RT-DETR-L,rtdetr-l.pt,rtdetr-l.pt,,,,false,implemented,RT-DETR,non_yolo,RT-DETR,,false,large,large,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_024925_rtdetr-l_visdrone_fresh_fresh_20260519_131739_seed2026_resume_20260522_190713,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_024925_rtdetr-l_visdrone_fresh_fresh_20260519_131739_seed2026_resume_20260522_190713/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_024925_rtdetr-l_visdrone_fresh_fresh_20260519_131739_seed2026_resume_20260522_190713/ultralytics/weights/best.pt,76.0,0.31858,0.52791,,,0.61267,0.53818,0.5730142774471043,100.0,0.29025,0.5124,,,0.6253,0.51595,0.56538626067908,0.8948188612600042,,,32826626,108.0
YOLOv10m,yolov10m.pt,yolov10m.pt,,,,false,implemented,YOLO,yolo,v10,v10,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_025301_yolov10m_visdrone_fresh_fresh_20260519_131739_seed123_resume_20260522_190713,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_025301_yolov10m_visdrone_fresh_fresh_20260519_131739_seed123_resume_20260522_190713/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_025301_yolov10m_visdrone_fresh_fresh_20260519_131739_seed123_resume_20260522_190713/ultralytics/weights/best.pt,51.0,0.35454,0.56858,,,0.64336,0.55785,0.5975614189026065,100.0,0.33523,0.54112,,,0.64001,0.53579,0.583281098656234,0.9037819527409232,,,16495708,64.0
YOLOv12m,yolo12m.pt,yolo12m.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_080841_yolo12m_visdrone_fresh_fresh_20260519_131739_seed123_resume_20260522_190713,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_080841_yolo12m_visdrone_fresh_fresh_20260519_131739_seed123_resume_20260522_190713/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_080841_yolo12m_visdrone_fresh_fresh_20260519_131739_seed123_resume_20260522_190713/ultralytics/weights/best.pt,58.0,0.3659,0.58462,,,0.66781,0.57021,0.6151628246716531,100.0,0.34716,0.55911,,,0.66234,0.55476,0.6037954784323392,0.8937966724644488,,,20145198,67.8
YOLOv12m,yolo12m.pt,yolo12m.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_131554_yolo12m_visdrone_fresh_fresh_20260519_131739_seed42_resume_20260522_190713,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_131554_yolo12m_visdrone_fresh_fresh_20260519_131739_seed42_resume_20260522_190713/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_131554_yolo12m_visdrone_fresh_fresh_20260519_131739_seed42_resume_20260522_190713/ultralytics/weights/best.pt,53.0,0.36746,0.58817,,,0.66819,0.56765,0.6138303558713101,100.0,0.34725,0.56227,,,0.6724,0.55305,0.6069130849891877,0.9007435000903197,,,20145198,67.8
YOLOv12m,yolo12m.pt,yolo12m.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_223638_yolo12m_visdrone_fresh_fresh_20260519_131739_seed2026_isolated_20260523_203730,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_223638_yolo12m_visdrone_fresh_fresh_20260519_131739_seed2026_isolated_20260523_203730/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_223638_yolo12m_visdrone_fresh_fresh_20260519_131739_seed2026_isolated_20260523_203730/ultralytics/weights/best.pt,44.0,0.36727,0.58167,,,0.65776,0.57031,0.6109213735373391,100.0,0.34357,0.55517,,,0.65726,0.55397,0.6012108719235817,0.8955944510462949,,,20145198,67.8
RT-DETR-L,rtdetr-l.pt,rtdetr-l.pt,,,,false,,RT-DETR,non_yolo,RT-DETR,,false,large,large,unknown,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,42,incomplete,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_223712_rtdetr-l_visdrone_fresh_fresh_20260519_131739_seed42_batch2_retry_20260523_223634,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_223712_rtdetr-l_visdrone_fresh_fresh_20260519_131739_seed42_batch2_retry_20260523_223634/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260523_223712_rtdetr-l_visdrone_fresh_fresh_20260519_131739_seed42_batch2_retry_20260523_223634/ultralytics/weights/best.pt,8.0,0.10632,0.27177,,,0.40924,0.31969,0.35896433292634405,8.0,0.10632,0.27177,,,0.40924,0.31969,0.35896433292634405,,,,,
RT-DETR-L,rtdetr-l.pt,rtdetr-l.pt,,,,false,,RT-DETR,non_yolo,RT-DETR,,false,large,large,unknown,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,123,incomplete,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260524_014324_rtdetr-l_visdrone_fresh_fresh_20260519_131739_seed123_batch2_retry_20260523_223634,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260524_014324_rtdetr-l_visdrone_fresh_fresh_20260519_131739_seed123_batch2_retry_20260523_223634/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_fresh_baselines/fresh_20260519_131739_resume_20260522_190713/20260524_014324_rtdetr-l_visdrone_fresh_fresh_20260519_131739_seed123_batch2_retry_20260523_223634/ultralytics/weights/best.pt,1.0,0.12479,0.23394,,,0.34233,0.27737,0.30644528675165406,8.0,0.11936,0.26012,,,0.39808,0.31201,0.34982872818938443,,,,,
ProposedTop3-SE-yolo12m,yolo12m.pt,yolo12m.pt,se_neck,se_neck,se_neck,true,implemented,YOLO,yolo,v12,v12,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_top3_proposed_ablation/20260604_005148_proposed_se_neck_yolo12m_visdrone_top3_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_top3_proposed_ablation/20260604_005148_proposed_se_neck_yolo12m_visdrone_top3_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_top3_proposed_ablation/20260604_005148_proposed_se_neck_yolo12m_visdrone_top3_seed42/ultralytics/weights/best.pt,54.0,0.36436,0.58038,,,0.65798,0.56988,0.6107693750101802,100.0,0.34441,0.55322,,,0.66221,0.54827,0.5998775307316107,0.8927599502424126,,,20145198,67.8
proposed_se_neck_yolo12m,proposed_se_neck_yolo12m,proposed_se_neck_yolo12m,,,,false,,Other,non_yolo,unknown,,false,unknown,unknown,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,123,incomplete,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_top3_proposed_ablation/20260604_101321_proposed_se_neck_yolo12m_visdrone_top3_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_top3_proposed_ablation/20260604_101321_proposed_se_neck_yolo12m_visdrone_top3_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_top3_proposed_ablation/20260604_101321_proposed_se_neck_yolo12m_visdrone_top3_seed123/ultralytics/weights/best.pt,51.0,0.3652,0.58131,,,0.65305,0.57365,0.61078035787071,55.0,0.36364,0.57853,,,0.6525,0.56662,0.6065351236957806,,,,20145198,67.8
