method,model,base_model,ablation,proposed_module,model_patches,is_proposed,implementation_status,detector_family,architecture_group,model_version,yolo_version,is_yolo,model_scale,name_size_tag,param_size_group,size_group,dataset,protocol_data_yaml,protocol_imgsz,protocol_epochs,protocol_batch,protocol_deterministic,protocol_match,protocol_mismatch_reason,seed,status,run_dir,results_csv,best_weight,best_epoch,best_AP,best_AP50,best_AP75,best_APsmall,best_precision,best_recall,best_F1,final_epoch,final_AP,final_AP50,final_AP75,final_APsmall,final_precision,final_recall,final_F1,ROC-AUC,latency_ms,FPS,Params,GFLOPs
YOLOv10s,yolov10s.pt,yolov10s.pt,,,,false,implemented,YOLO,yolo,v10,v10,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_110001_yolov10s_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_110001_yolov10s_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_110001_yolov10s_visdrone_seed42/ultralytics/weights/best.pt,58.0,0.32656,0.52947,,,0.6221,0.51956,0.5662251037962266,100.0,0.31155,0.50991,,,0.61889,0.51251,0.5606988048435566,0.896607390574314,,,8074092,24.8
YOLOv10s,yolov10s.pt,yolov10s.pt,,,,false,implemented,YOLO,yolo,v10,v10,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_143526_yolov10s_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_143526_yolov10s_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_143526_yolov10s_visdrone_seed2026/ultralytics/weights/best.pt,60.0,0.32458,0.526,,,0.62554,0.51602,0.5655263863485056,100.0,0.31147,0.50809,,,0.62862,0.49948,0.5566583061785303,0.896286686185112,,,8074092,24.8
YOLOv10s,yolov10s.pt,yolov10s.pt,,,,false,implemented,YOLO,yolo,v10,v10,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_143554_yolov10s_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_143554_yolov10s_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_143554_yolov10s_visdrone_seed123/ultralytics/weights/best.pt,61.0,0.32295,0.52278,,,0.62731,0.51249,0.5641166904720125,100.0,0.30713,0.50293,,,0.61665,0.50485,0.5551774453856442,0.8965907100181122,,,8074092,24.8
YOLOv11s,yolo11s.pt,yolo11s.pt,,,,false,implemented,YOLO,yolo,v11,v11,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_180557_yolo11s_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_180557_yolo11s_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_180557_yolo11s_visdrone_seed42/ultralytics/weights/best.pt,54.0,0.32818,0.53127,,,0.63052,0.52258,0.571497947446015,100.0,0.3134,0.5103,,,0.60833,0.51693,0.5589179867763895,0.8824486937839868,,,9431662,21.6
YOLOv11s,yolo11s.pt,yolo11s.pt,,,,false,implemented,YOLO,yolo,v11,v11,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_181131_yolo11s_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_181131_yolo11s_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_181131_yolo11s_visdrone_seed123/ultralytics/weights/best.pt,55.0,0.32825,0.53147,,,0.63075,0.52129,0.5708198803860979,100.0,0.31315,0.51204,,,0.63217,0.50828,0.5634957562365732,0.8870998734820024,,,9431662,21.6
YOLOv11s,yolo11s.pt,yolo11s.pt,,,,false,implemented,YOLO,yolo,v11,v11,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_205058_yolo11s_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_205058_yolo11s_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_205058_yolo11s_visdrone_seed2026/ultralytics/weights/best.pt,46.0,0.32645,0.52833,,,0.62733,0.51582,0.5661363086209159,100.0,0.30867,0.50682,,,0.63068,0.50025,0.5579437630976276,0.8820867949199283,,,9431662,21.6
YOLOv12s,yolo12s.pt,yolo12s.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_210059_yolo12s_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_210059_yolo12s_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_210059_yolo12s_visdrone_seed42/ultralytics/weights/best.pt,51.0,0.33532,0.54214,,,0.63858,0.52706,0.5774852867094472,100.0,0.31633,0.51637,,,0.62099,0.52549,0.5692624993022121,0.8944744826013717,,,9257006,21.5
YOLOv12s,yolo12s.pt,yolo12s.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_233036_yolo12s_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_233036_yolo12s_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260614_233036_yolo12s_visdrone_seed123/ultralytics/weights/best.pt,46.0,0.33238,0.53742,,,0.64053,0.51831,0.5729748788443617,100.0,0.31423,0.51389,,,0.62446,0.51644,0.5653363527040056,0.8894469857751439,,,9257006,21.5
YOLOv12s,yolo12s.pt,yolo12s.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_025137_yolo12s_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_025137_yolo12s_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_025137_yolo12s_visdrone_seed2026/ultralytics/weights/best.pt,50.0,0.33365,0.54229,,,0.6383,0.5304,0.5793690767519466,100.0,0.317,0.51729,,,0.63716,0.51266,0.5681697058670052,0.8902105288451587,,,9257006,21.5
YOLOv26s,yolo26s.pt,yolo26s.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_050455_yolo26s_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_050455_yolo26s_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_050455_yolo26s_visdrone_seed42/ultralytics/weights/best.pt,56.0,0.3261,0.52637,,,0.61618,0.52211,0.5652579567597008,100.0,0.31135,0.51102,,,0.62708,0.50912,0.5619767111424044,0.8968580637760721,,,9955604,22.5
YOLOv26s,yolo26s.pt,yolo26s.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_083339_yolo26s_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_083339_yolo26s_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_083339_yolo26s_visdrone_seed123/ultralytics/weights/best.pt,50.0,0.32456,0.5263,,,0.61866,0.51857,0.5642104344767549,100.0,0.31044,0.5073,,,0.62106,0.50469,0.5568603533644236,0.8964374347433418,,,9955604,22.5
YOLOv26s,yolo26s.pt,yolo26s.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,small,small,small,small,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,8,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_084116_yolo26s_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_084116_yolo26s_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_084116_yolo26s_visdrone_seed2026/ultralytics/weights/best.pt,50.0,0.32558,0.52626,,,0.61229,0.5184,0.5614467908975935,100.0,0.31182,0.51039,,,0.61493,0.51132,0.5583591699889012,0.897695930902073,,,9955604,22.5
YOLOv5mu,yolov5mu.pt,yolov5mu.pt,,,,false,implemented,YOLO,yolo,v5,v5,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_122301_yolov5mu_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_122301_yolov5mu_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_122301_yolov5mu_visdrone_seed123/ultralytics/weights/best.pt,42.0,0.35412,0.56757,,,0.65493,0.54923,0.5974408781225087,100.0,0.3377,0.54693,,,0.64324,0.54445,0.5897364093324016,0.8924098441969678,,,25070926,64.4
YOLOv5mu,yolov5mu.pt,yolov5mu.pt,,,,false,implemented,YOLO,yolo,v5,v5,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_122301_yolov5mu_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_122301_yolov5mu_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_122301_yolov5mu_visdrone_seed42/ultralytics/weights/best.pt,51.0,0.35571,0.56837,,,0.65994,0.54593,0.5975454140164362,100.0,0.33991,0.54985,,,0.64225,0.54967,0.5923645169138868,0.8926917469817569,,,25070926,64.4
YOLOv5mu,yolov5mu.pt,yolov5mu.pt,,,,false,implemented,YOLO,yolo,v5,v5,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_162104_yolov5mu_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_162104_yolov5mu_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_162104_yolov5mu_visdrone_seed2026/ultralytics/weights/best.pt,58.0,0.35407,0.56607,,,0.65447,0.55655,0.6015512188072865,100.0,0.3371,0.54658,,,0.64957,0.53936,0.589356943133742,0.8921259901354501,,,25070926,64.4
YOLOv8m,yolov8m.pt,yolov8m.pt,,,,false,implemented,YOLO,yolo,v8,v8,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_162730_yolov8m_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_162730_yolov8m_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_162730_yolov8m_visdrone_seed42/ultralytics/weights/best.pt,48.0,0.3591,0.57582,,,0.66187,0.55806,0.6055481416146828,100.0,0.34189,0.55272,,,0.66063,0.54515,0.5973601229079932,0.8951367534882225,,,25862110,79.1
YOLOv8m,yolov8m.pt,yolov8m.pt,,,,false,implemented,YOLO,yolo,v8,v8,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_201917_yolov8m_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_201917_yolov8m_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_201917_yolov8m_visdrone_seed123/ultralytics/weights/best.pt,52.0,0.36251,0.57766,,,0.65645,0.56796,0.6090073455786869,100.0,0.34475,0.55465,,,0.65394,0.55334,0.5994486110927043,0.8932427612700939,,,25862110,79.1
YOLOv8m,yolov8m.pt,yolov8m.pt,,,,false,implemented,YOLO,yolo,v8,v8,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_203933_yolov8m_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_203933_yolov8m_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260615_203933_yolov8m_visdrone_seed2026/ultralytics/weights/best.pt,47.0,0.36111,0.57797,,,0.65947,0.56048,0.6059588435591623,100.0,0.34352,0.55579,,,0.65896,0.54621,0.597310821875752,0.8963165256293166,,,25862110,79.1
YOLOv9m,yolov9m.pt,yolov9m.pt,,,,false,implemented,YOLO,yolo,v9,v9,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_002915_yolov9m_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_002915_yolov9m_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_002915_yolov9m_visdrone_seed42/ultralytics/weights/best.pt,57.0,0.36974,0.59237,,,0.67201,0.58,0.6226241004464821,100.0,0.35547,0.57344,,,0.65548,0.5666,0.6078079471065724,0.8983649340165882,,,20165550,77.6
YOLOv9m,yolov9m.pt,yolov9m.pt,,,,false,implemented,YOLO,yolo,v9,v9,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_005617_yolov9m_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_005617_yolov9m_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_005617_yolov9m_visdrone_seed123/ultralytics/weights/best.pt,51.0,0.37029,0.59073,,,0.67821,0.56957,0.6191605406401769,100.0,0.35679,0.57316,,,0.6634,0.56552,0.6105620675064284,0.9011217991895648,,,20165550,77.6
YOLOv9m,yolov9m.pt,yolov9m.pt,,,,false,implemented,YOLO,yolo,v9,v9,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_055627_yolov9m_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_055627_yolov9m_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_055627_yolov9m_visdrone_seed2026/ultralytics/weights/best.pt,63.0,0.36982,0.58996,,,0.66221,0.57528,0.615691712741113,100.0,0.35524,0.5732,,,0.66535,0.56276,0.6097700792274308,0.8966771810777463,,,20165550,77.6
YOLOv10m,yolov10m.pt,yolov10m.pt,,,,false,implemented,YOLO,yolo,v10,v10,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_063338_yolov10m_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_063338_yolov10m_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_063338_yolov10m_visdrone_seed42/ultralytics/weights/best.pt,46.0,0.35531,0.5681,,,0.65222,0.55233,0.5981331992860404,100.0,0.33424,0.54076,,,0.65097,0.54257,0.5918474335171003,0.9011902774249112,,,16495708,64.0
YOLOv10m,yolov10m.pt,yolov10m.pt,,,,false,implemented,YOLO,yolo,v10,v10,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_112419_yolov10m_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_112419_yolov10m_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_112419_yolov10m_visdrone_seed123/ultralytics/weights/best.pt,51.0,0.35454,0.56858,,,0.64336,0.55785,0.5975614189026065,100.0,0.33523,0.54112,,,0.64001,0.53579,0.583281098656234,0.9037819527409232,,,16495708,64.0
YOLOv10m,yolov10m.pt,yolov10m.pt,,,,false,implemented,YOLO,yolo,v10,v10,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_120704_yolov10m_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_120704_yolov10m_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_120704_yolov10m_visdrone_seed2026/ultralytics/weights/best.pt,46.0,0.35408,0.56554,,,0.64269,0.54893,0.5921213502626677,100.0,0.33493,0.54189,,,0.64626,0.53675,0.5864363868437291,0.9067254013877692,,,16495708,64.0
YOLOv11m,yolo11m.pt,yolo11m.pt,,,,false,implemented,YOLO,yolo,v11,v11,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_165159_yolo11m_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_165159_yolo11m_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_165159_yolo11m_visdrone_seed42/ultralytics/weights/best.pt,51.0,0.366,0.58592,,,0.65495,0.57467,0.6121893210910687,100.0,0.34782,0.56164,,,0.65163,0.56271,0.6039144182024805,0.8976050541829043,,,20060718,68.2
YOLOv11m,yolo11m.pt,yolo11m.pt,,,,false,implemented,YOLO,yolo,v11,v11,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_174123_yolo11m_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_174123_yolo11m_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_174123_yolo11m_visdrone_seed123/ultralytics/weights/best.pt,51.0,0.36514,0.58417,,,0.67054,0.57067,0.6165871396459905,100.0,0.34598,0.55924,,,0.65068,0.56722,0.6060903351670909,0.8981548595666657,,,20060718,68.2
YOLOv11m,yolo11m.pt,yolo11m.pt,,,,false,implemented,YOLO,yolo,v11,v11,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_213108_yolo11m_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_213108_yolo11m_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_213108_yolo11m_visdrone_seed2026/ultralytics/weights/best.pt,54.0,0.366,0.5837,,,0.65809,0.57312,0.6126729652943039,100.0,0.3461,0.55929,,,0.65055,0.55743,0.600400812099538,0.8966094327008861,,,20060718,68.2
YOLOv12m,yolo12m.pt,yolo12m.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_223111_yolo12m_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_223111_yolo12m_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260616_223111_yolo12m_visdrone_seed42/ultralytics/weights/best.pt,53.0,0.36746,0.58817,,,0.66819,0.56765,0.6138303558713101,100.0,0.34725,0.56227,,,0.6724,0.55305,0.6069130849891877,0.9007435000903197,,,20145198,67.8
YOLOv12m,yolo12m.pt,yolo12m.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_021241_yolo12m_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_021241_yolo12m_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_021241_yolo12m_visdrone_seed123/ultralytics/weights/best.pt,58.0,0.3659,0.58462,,,0.66781,0.57021,0.6151628246716531,100.0,0.34716,0.55911,,,0.66234,0.55476,0.6037954784323392,0.8937966724644488,,,20145198,67.8
YOLOv12m,yolo12m.pt,yolo12m.pt,,,,false,implemented,YOLO,yolo,v12,v12,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_082052_yolo12m_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_082052_yolo12m_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_082052_yolo12m_visdrone_seed2026/ultralytics/weights/best.pt,44.0,0.36699,0.58248,,,0.65555,0.56109,0.60465306006707,100.0,0.34685,0.55899,,,0.65823,0.55292,0.6009966256863312,0.8979097853135956,,,20145198,67.8
YOLOv26m,yolo26m.pt,yolo26m.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_113621_yolo26m_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_113621_yolo26m_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_113621_yolo26m_visdrone_seed42/ultralytics/weights/best.pt,53.0,0.36491,0.58004,,,0.66045,0.56779,0.6106248054126229,100.0,0.34348,0.5501,,,0.6562,0.55103,0.5990339637020287,0.9058320147079199,,,21788308,74.8
YOLOv26m,yolo26m.pt,yolo26m.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_172154_yolo26m_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_172154_yolo26m_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_172154_yolo26m_visdrone_seed2026/ultralytics/weights/best.pt,52.0,0.3658,0.57966,,,0.65562,0.56068,0.6044446626654608,100.0,0.34639,0.55572,,,0.65244,0.55665,0.6007505247748307,0.904941232716823,,,21788308,74.8
YOLOv26m,yolo26m.pt,yolo26m.pt,,,,false,implemented,YOLO,yolo,v26,v26,true,medium,medium,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_180932_yolo26m_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_180932_yolo26m_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_180932_yolo26m_visdrone_seed123/ultralytics/weights/best.pt,36.0,0.36451,0.58062,,,0.6413,0.57189,0.6046094296853749,100.0,0.34215,0.54979,,,0.66876,0.5386,0.5966640206732043,0.9084193415423559,,,21788308,74.8
