split,sequence,modality,tracker,historical_protocol,direct_protocol,historical_method,direct_method,historical_IDF1,direct_IDF1,direct_minus_historical_IDF1,historical_AssA,direct_AssA,direct_minus_historical_AssA,historical_IDSW,direct_IDSW,direct_minus_historical_IDSW
development,M3OT/2/ir/val/2-08T,ir,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,97.80863804306281,98.02522614345777,0.2165881003949579,93.36925226065341,93.90167054848341,0.5324182878299979,5,2,-3
development,M3OT/2/ir/val/2-08T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,90.54209919261822,90.54209919261822,0.0,87.90893608571727,87.90893608571727,0.0,11,11,0
development,M3OT/2/ir/val/2-08T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,97.44969883378188,97.44969883378188,0.0,95.6711778270901,95.6711778270901,0.0,3,3,0
development,M3OT/2/ir/val/2-08T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,97.38562091503267,97.38562091503267,0.0,95.43669266380134,95.43669266380134,0.0,4,4,0
development,M3OT/2/ir/val/2-08T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,97.51377675253107,97.51377675253107,0.0,95.79234964725343,95.79234964725343,0.0,2,2,0
development,M3OT/2/rgb/val/2-08,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,98.57943925233646,98.57943925233646,0.0,95.67316321825757,95.67316321825757,0.0,1,1,0
development,M3OT/2/rgb/val/2-08,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,98.57943925233646,98.57943925233646,0.0,95.67316321825757,95.67316321825757,0.0,1,1,0
development,M3OT/2/rgb/val/2-08,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,98.57943925233646,98.57943925233646,0.0,95.67316321825757,95.67316321825757,0.0,1,1,0
development,M3OT/2/rgb/val/2-08,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,98.57943925233646,98.57943925233646,0.0,95.67316321825757,95.67316321825757,0.0,1,1,0
development,M3OT/2/rgb/val/2-08,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,98.13470205307962,98.13470205307962,0.0,97.32888435836351,97.32888435836351,0.0,1,1,0
development,M3OT/2/rgb/val/2-08,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,98.13470205307962,98.13470205307962,0.0,97.32888435836351,97.32888435836351,0.0,1,1,0
development,M3OT/2/rgb/val/2-08,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,98.13470205307962,98.13470205307962,0.0,97.32888435836351,97.32888435836351,0.0,1,1,0
development,M3OT/2/rgb/val/2-08,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,98.13470205307962,98.13470205307962,0.0,97.32888435836351,97.32888435836351,0.0,1,1,0
held_out,M3OT/1/ir/test/1-03T,ir,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,98.44961240310077,98.44961240310077,0.0,87.53887235224622,87.53887235224622,0.0,3,3,0
held_out,M3OT/1/ir/test/1-03T,ir,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,95.27131782945737,95.27131782945737,0.0,82.4391766826002,82.44230742965145,0.003130747051244498,3,2,-1
held_out,M3OT/1/ir/test/1-03T,ir,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,95.73643410852713,95.73643410852713,0.0,83.47601481388223,83.47914556093346,0.003130747051230287,2,1,-1
held_out,M3OT/1/ir/test/1-03T,ir,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,91.62790697674419,91.62790697674419,0.0,78.52100299388232,78.52413374093355,0.003130747051230287,3,2,-1
held_out,M3OT/1/ir/test/1-03T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,97.1675845790716,97.1675845790716,0.0,94.61210304191653,94.61210304191653,0.0,2,2,0
held_out,M3OT/1/ir/test/1-03T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,97.1675845790716,97.1675845790716,0.0,94.3146838786545,94.3146838786545,0.0,2,2,0
held_out,M3OT/1/ir/test/1-03T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,97.4822974036192,97.4822974036192,0.0,95.19592923199454,95.19592923199454,0.0,1,1,0
held_out,M3OT/1/ir/test/1-03T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,93.62706530291109,93.62706530291109,0.0,89.96051114347047,89.96051114347047,0.0,2,2,0
held_out,M3OT/1/rgb/test/1-03,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,99.3050193050193,99.3050193050193,0.0,93.80810176939875,93.80810176939875,0.0,0,0,0
held_out,M3OT/1/rgb/test/1-03,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,99.3050193050193,96.06177606177606,-3.243243243243242,93.80810176939875,89.14330440788947,-4.664797361509272,0,0,0
held_out,M3OT/1/rgb/test/1-03,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,99.3050193050193,96.06177606177606,-3.243243243243242,93.80810176939875,89.14330440788947,-4.664797361509272,0,0,0
