protocol,family,sequence,tracker,base_solver,base_method,reassignment_method,tau_a,tau_m,audit_label,base_edges,postfilter_edges,reassigned_edges,base_correct_rejected_by_verifier,base_false_removed_by_verifier,base_unresolved_rejected_by_verifier,reassignment_added_correct,reassignment_added_false,reassignment_added_unresolved,reassignment_dropped_postfilter_correct,reassignment_dropped_postfilter_false,reassignment_dropped_postfilter_unresolved,stored_H_postfilter_exact
official_detector,confirmation38,data39-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,4,4,0,0,3,0,0,0,0,0,0,True
official_detector,confirmation38,data39-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,4,4,0,0,3,0,0,0,0,0,0,N/A
official_detector,confirmation38,data39-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,20,18,19,0,0,2,0,0,1,0,0,0,True
official_detector,confirmation38,data39-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,19,19,19,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data39-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data39-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data39-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,10,10,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data39-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,10,10,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data39-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,41,37,38,0,0,4,0,0,1,0,0,0,True
official_detector,confirmation38,data39-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,40,37,37,0,0,3,0,0,0,0,0,0,N/A
official_detector,confirmation38,data39-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,11,11,11,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data39-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,11,11,11,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data39-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,24,21,22,0,0,3,0,0,1,0,0,0,True
official_detector,confirmation38,data39-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,23,22,22,0,0,1,0,0,0,0,0,0,N/A
official_detector,confirmation38,data39-6,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,54,36,42,0,0,18,0,0,9,0,0,3,True
official_detector,confirmation38,data39-6,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,50,41,41,0,0,9,0,0,0,0,0,0,N/A
official_detector,confirmation38,data39-6,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,4,4,0,0,1,0,0,0,0,0,0,True
official_detector,confirmation38,data39-6,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,4,4,0,0,1,0,0,0,0,0,0,N/A
official_detector,confirmation38,data39-6,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,30,23,25,0,0,7,0,0,3,0,0,1,True
official_detector,confirmation38,data39-6,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,29,25,25,0,0,4,0,0,0,0,0,0,N/A
official_detector,confirmation38,data40-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,5,5,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data40-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,5,5,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data40-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,15,14,14,0,0,1,0,0,0,0,0,0,True
official_detector,confirmation38,data40-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,15,14,14,0,0,1,0,0,0,0,0,0,N/A
official_detector,confirmation38,data40-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,23,23,23,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data40-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,23,23,23,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data40-4,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,9,11,0,0,4,0,0,2,0,0,0,True
official_detector,confirmation38,data40-4,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,11,11,11,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data40-4,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,7,7,0,0,3,0,0,0,0,0,0,True
official_detector,confirmation38,data40-4,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,7,7,0,0,3,0,0,0,0,0,0,N/A
official_detector,confirmation38,data40-4,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,67,54,59,0,0,13,0,0,5,0,0,0,True
official_detector,confirmation38,data40-4,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,64,59,59,0,0,5,0,0,0,0,0,0,N/A
official_detector,confirmation38,data40-5,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,60,54,56,0,0,6,0,0,2,0,0,0,True
official_detector,confirmation38,data40-5,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,59,56,56,0,0,3,0,0,0,0,0,0,N/A
official_detector,confirmation38,data40-5,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,17,17,17,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data40-5,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,17,17,17,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data40-5,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,23,20,20,0,0,3,0,0,0,0,0,0,True
official_detector,confirmation38,data40-5,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,23,20,20,0,0,3,0,0,0,0,0,0,N/A
official_detector,confirmation38,data41-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,2,2,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data41-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,2,2,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data41-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,8,8,8,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data41-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,8,8,8,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data41-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,12,11,11,0,1,0,0,0,0,0,0,0,True
official_detector,confirmation38,data41-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,12,11,11,0,1,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data42-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,74,67,69,0,0,7,0,0,2,0,0,0,True
official_detector,confirmation38,data42-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,72,69,69,0,0,3,0,0,0,0,0,0,N/A
official_detector,confirmation38,data42-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,41,35,36,0,0,6,0,0,1,0,0,0,True
official_detector,confirmation38,data42-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,40,36,36,0,0,4,0,0,0,0,0,0,N/A
official_detector,confirmation38,data42-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,55,52,52,0,2,1,1,0,0,0,1,0,True
official_detector,confirmation38,data42-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,54,52,52,0,1,1,0,0,0,0,0,0,N/A
official_detector,confirmation38,data42-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,29,29,29,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data42-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,29,29,29,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data42-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,11,11,0,0,2,0,0,0,0,0,0,True
official_detector,confirmation38,data42-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,11,11,0,0,2,0,0,0,0,0,0,N/A
official_detector,confirmation38,data42-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,32,30,30,0,0,2,0,0,0,0,0,0,True
official_detector,confirmation38,data42-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,32,30,30,0,0,2,0,0,0,0,0,0,N/A
official_detector,confirmation38,data42-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,8,8,0,0,1,0,0,0,0,0,0,True
official_detector,confirmation38,data42-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,8,8,0,0,1,0,0,0,0,0,0,N/A
official_detector,confirmation38,data42-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,6,5,5,0,0,1,0,0,0,0,0,0,True
official_detector,confirmation38,data42-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,6,5,5,0,0,1,0,0,0,0,0,0,N/A
official_detector,confirmation38,data42-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,25,23,24,0,0,2,0,0,1,0,0,0,True
official_detector,confirmation38,data42-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,24,24,24,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data46-11,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,156,134,141,3,2,17,2,0,7,0,0,2,True
official_detector,confirmation38,data46-11,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,150,140,141,1,0,9,0,0,1,0,0,0,N/A
official_detector,confirmation38,data46-11,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,6,6,6,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data46-11,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,6,6,6,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data46-11,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,132,122,123,0,1,9,0,0,1,0,0,0,True
official_detector,confirmation38,data46-11,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,130,123,123,0,1,6,0,0,0,0,0,0,N/A
official_detector,confirmation38,data46-12,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,91,73,79,0,0,18,0,0,9,0,0,3,True
official_detector,confirmation38,data46-12,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,90,78,79,0,0,12,0,0,1,0,0,0,N/A
official_detector,confirmation38,data46-12,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,4,4,0,0,1,0,0,0,0,0,0,True
official_detector,confirmation38,data46-12,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,4,4,0,0,1,0,0,0,0,0,0,N/A
official_detector,confirmation38,data46-12,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,76,65,68,0,0,11,0,0,3,0,0,0,True
official_detector,confirmation38,data46-12,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,74,68,68,0,0,6,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,7,8,0,0,3,0,0,1,0,0,0,True
official_detector,confirmation38,data47-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,8,8,0,0,2,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data47-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,12,8,10,0,0,4,0,0,2,0,0,0,True
official_detector,confirmation38,data47-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,12,10,10,0,0,2,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,40,30,31,0,0,10,0,0,3,0,0,2,True
official_detector,confirmation38,data47-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,38,31,31,0,0,7,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data47-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,25,19,20,0,0,6,0,0,1,0,0,0,True
official_detector,confirmation38,data47-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,24,20,20,0,0,4,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,75,64,68,0,0,11,1,0,4,0,0,1,True
official_detector,confirmation38,data47-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,73,66,67,0,0,7,1,0,0,0,0,0,N/A
official_detector,confirmation38,data47-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,4,4,0,0,1,0,0,0,0,0,0,True
official_detector,confirmation38,data47-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,4,4,0,0,1,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,25,21,22,0,0,4,0,0,1,0,0,0,True
official_detector,confirmation38,data47-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,24,22,22,0,0,2,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-4,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,18,18,18,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data47-4,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,18,18,18,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-4,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,4,4,4,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data47-4,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,4,4,4,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data47-4,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,7,7,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data47-4,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,7,7,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data48-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,2,2,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data48-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,2,2,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data48-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data48-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data48-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,21,21,21,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data48-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,21,21,21,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data49-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,39,37,37,0,0,2,0,0,0,0,0,0,True
official_detector,confirmation38,data49-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,39,37,37,0,0,2,0,0,0,0,0,0,N/A
official_detector,confirmation38,data49-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,5,5,0,0,0,0,0,0,0,0,0,True
official_detector,confirmation38,data49-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,5,5,0,0,0,0,0,0,0,0,0,N/A
official_detector,confirmation38,data49-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,21,17,18,0,2,2,0,0,1,0,0,0,True
official_detector,confirmation38,data49-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,21,17,18,0,2,2,0,0,1,0,0,0,N/A
official_detector,legacy12,data28-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,100,77,84,0,4,19,1,2,8,0,0,4,True
official_detector,legacy12,data28-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,92,83,83,0,1,8,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,2,2,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,2,2,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,91,77,81,1,6,7,0,2,2,0,0,0,True
official_detector,legacy12,data28-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,86,79,80,0,3,4,0,1,0,0,0,0,N/A
official_detector,legacy12,data28-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,7,7,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,7,7,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,36,31,34,0,0,5,0,0,3,0,0,0,True
official_detector,legacy12,data28-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,34,34,34,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-4,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-4,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-4,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-4,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-4,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-4,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-5,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
