AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
67.85865958592174,85.9791721630995,1634,0,248,76.38344310479809,74.94340306076246,202,84.5193929173693,10226,confirmation38,0,no_refinement,10226,data34-1,deepocsort,11860,True
71.27040880432436,85.90503209872553,1634,0,248,78.24631290302982,78.35733043557005,111,85.2866779089376,10226,confirmation38,0,regr_t_reliable_motion_min5,10226,data34-1,deepocsort,11860,True
71.27040880432436,85.90503209872553,1634,0,248,78.24631290302982,78.35733043557005,111,85.2866779089376,10226,confirmation38,0,regr_temporal_risk_05,10226,data34-1,deepocsort,11860,True
70.41358398146747,85.9445581648387,1634,0,248,77.79243787297999,77.42461287693561,153,84.93254637436762,10226,confirmation38,0,regr_v1,10226,data34-1,deepocsort,11860,True
47.07916336361397,9.410444023258165,10743,0,187,21.04841561972038,13.562456654080297,98,8.591905564924113,1117,confirmation38,0,geometry_reid_greedy_guard,1117,data34-1,ocsort,11860,True
30.049811617447613,9.418212478920742,10743,0,187,16.82306484457165,9.601602835786391,210,7.6475548060708265,1117,confirmation38,0,no_refinement,1117,data34-1,ocsort,11860,True
30.38828105809359,9.410444023258165,10743,0,187,16.910564846752248,10.125606842875857,132,8.30522765598651,1117,confirmation38,0,regr_t_reliable_motion_min5,1117,data34-1,ocsort,11860,True
47.06137542432298,9.410444023258165,10743,0,187,21.04443887852835,13.485397241273024,102,8.558178752107926,1117,confirmation38,0,regr_temporal_risk_05,1117,data34-1,ocsort,11860,True
39.766207350017936,9.410444023258165,10743,0,187,19.34470581159309,12.190799106110811,158,8.086003372681281,1117,confirmation38,0,regr_v1,1117,data34-1,ocsort,11860,True
69.46860986742095,45.219872201037546,1084,2,158,55.751897978046614,58.56573705179283,148,46.30113141862489,1214,confirmation38,0,geometry_reid_greedy_guard,1216,data34-2,bytetrack,2298,True
68.48173083856074,45.2920239860318,1084,2,158,55.375995694704606,55.49231644849175,218,43.2550043516101,1214,confirmation38,0,no_refinement,1216,data34-2,bytetrack,2298,True
69.3795909282303,45.219872201037546,1084,2,158,55.71473529194275,58.281161070005695,155,45.996518711923414,1214,confirmation38,0,regr_t_reliable_motion_min5,1216,data34-2,bytetrack,2298,True
69.3795909282303,45.219872201037546,1084,2,158,55.71473529194275,58.281161070005695,155,45.996518711923414,1214,confirmation38,0,regr_temporal_risk_05,1216,data34-2,bytetrack,2298,True
68.6553563953801,45.2920239860318,1084,2,158,55.45016765551017,56.80136596471258,187,44.60400348128808,1214,confirmation38,0,regr_v1,1216,data34-2,bytetrack,2298,True
89.02774952852027,87.42384682332464,289,0,20,88.22215332787262,91.89691200371487,11,86.94516971279373,2009,confirmation38,0,geometry_reid_greedy_guard,2009,data34-2,deepocsort,2298,True
88.54957879442877,87.42384682332464,289,0,20,87.98491241567531,91.29324355700024,16,86.72758920800696,2009,confirmation38,0,no_refinement,2009,data34-2,deepocsort,2298,True
89.10196365136251,87.42384682332464,289,0,20,88.25891695411944,91.98978407244022,10,86.98868581375109,2009,confirmation38,0,regr_t_reliable_motion_min5,2009,data34-2,deepocsort,2298,True
89.10196365136251,87.42384682332464,289,0,20,88.25891695411944,91.98978407244022,10,86.98868581375109,2009,confirmation38,0,regr_temporal_risk_05,2009,data34-2,deepocsort,2298,True
88.96762992161435,87.42384682332464,289,0,20,88.19236049965691,91.89691200371487,12,86.90165361183638,2009,confirmation38,0,regr_v1,2009,data34-2,deepocsort,2298,True
