AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
62.78465721899044,64.74581791408085,263,35,19,63.70510409527509,75.31172069825436,54,73.27258921791952,1054,confirmation38,0,geometry_reid_greedy,1089,data42-3,bytetrack,1317,True
62.082453650078286,64.74581791408085,263,35,19,63.340318587120606,73.98171238570241,61,72.74107820804859,1054,confirmation38,0,no_refinement,1089,data42-3,bytetrack,1317,True
62.41603214506052,64.74581791408085,263,35,19,63.51508374149716,74.72984206151288,57,73.04479878511769,1054,confirmation38,0,partial_hungarian_u080,1089,data42-3,bytetrack,1317,True
62.41603214506052,64.74581791408085,263,35,19,63.51508374149716,74.72984206151288,57,73.04479878511769,1054,confirmation38,0,partial_hungarian_u100,1089,data42-3,bytetrack,1317,True
62.78465721899044,64.74581791408085,263,35,19,63.70510409527509,75.31172069825436,54,73.27258921791952,1054,confirmation38,0,regr_final,1089,data42-3,bytetrack,1317,True
62.63471373863298,64.74581791408085,263,35,19,63.62721474183595,74.89609310058188,53,73.34851936218679,1054,confirmation38,0,regr_final_motion_always,1089,data42-3,bytetrack,1317,True
62.78465721899044,64.74581791408085,263,35,19,63.70510409527509,75.31172069825436,54,73.27258921791952,1054,confirmation38,0,regr_final_no_gap,1089,data42-3,bytetrack,1317,True
62.78465721899044,64.74581791408085,263,35,19,63.70510409527509,75.31172069825436,54,73.27258921791952,1054,confirmation38,0,regr_final_no_motion,1089,data42-3,bytetrack,1317,True
62.63471373863298,64.74581791408085,263,35,19,63.62721474183595,74.89609310058188,53,73.34851936218679,1054,confirmation38,0,regr_final_no_reciprocal,1089,data42-3,bytetrack,1317,True
62.78465721899044,64.74581791408085,263,35,19,63.70510409527509,75.31172069825436,54,73.27258921791952,1054,confirmation38,0,regr_t,1089,data42-3,bytetrack,1317,True
62.10561281079693,64.74581791408085,263,35,19,63.35233253430829,73.98171238570241,60,72.81700835231587,1054,confirmation38,0,regr_tg_old,1089,data42-3,bytetrack,1317,True
62.74698871850908,64.74581791408085,263,35,19,63.68535408131413,75.22859517871987,57,73.04479878511769,1054,confirmation38,0,s2_h_cond_w3_endpoint_c50_r100,1089,data42-3,bytetrack,1317,True
89.72045653266156,70.59531486771236,276,31,15,79.45024376324108,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,geometry_greedy,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,geometry_reid_greedy,1072,data42-3,deepocsort,1317,True
